Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,F,I,M
M,-2.614889621734619,-2.5988762378692627,-2.140411615371704,-1.6116526126861572,-1.5493966341018677,-1.570180892944336,-1.6440651416778564,2,0,0,1
F,-1.3657068014144897,-1.3895399570465088,-1.1839781999588013,-1.3057364225387573,-1.2384966611862183,-1.2964612245559692,-1.3207567930221558,4,1,0,0
I,-1.32406747341156,-1.4903181791305542,-0.5862074494361877,-1.2455729246139526,-1.1979445219039917,-1.2417171001434326,-1.2129873037338257,8,0,1,0
M,-2.6981682777404785,-2.6996541023254395,-2.020857334136963,-1.6187907457351685,-1.553902506828308,-1.5747430324554443,-1.6440651416778564,4,0,0,1
M,-2.4066925048828125,-2.498098373413086,-1.9013034105300903,-1.5790215730667114,-1.4998329877853394,-1.5610570907592773,-1.6081420183181763,3,0,0,1
M,-2.906365394592285,-2.8508212566375732,-2.3795199394226074,-1.6412245035171509,-1.5764315128326416,-1.5929909944534302,-1.6799882650375366,3,0,0,1
M,-3.072922945022583,-3.001988172531128,-2.3795199394226074,-1.658559799194336,-1.5899487733840942,-1.6203628778457642,-1.6799882650375366,2,0,0,1
F,0.3831483721733093,0.374075323343277,0.37022578716278076,-0.19526058435440063,-0.3486020863056183,-0.19701999425888062,-0.027523312717676163,13,1,0,0
F,0.3831483721733093,0.42446428537368774,0.48977982997894287,0.2911462187767029,0.16731147468090057,0.6788833737373352,0.15209238231182098,11,1,0,0
M,-1.1575099229812622,-1.0872057676315308,-1.0644241571426392,-1.2007051706314087,-1.2204736471176147,-1.109419345855713,-1.1052178144454956,8,0,0,1
I,0.050032857805490494,0.12213020026683807,1.0875507593154907,-0.15651120245456696,-0.2720035910606384,-0.2243918925523758,-0.24306224286556244,19,0,1,0
F,-0.5329186320304871,-0.5329269170761108,-0.22754515707492828,-0.7561069130897522,-0.7541237473487854,-0.6851536631584167,-0.7819095253944397,12,1,0,0
I,-0.4496398866176605,-0.3817597031593323,-0.466653436422348,-0.7306139469146729,-0.7879172563552856,-0.6851536631584167,-0.6022937297821045,11,0,1,0
F,-0.7411157488822937,-0.7344827651977539,-0.7057616710662842,-0.9151833653450012,-0.8555041551589966,-0.8630714416503906,-0.92560213804245,8,1,0,0
I,-0.4496398866176605,-0.3817597031593323,0.011563297361135483,-0.6735095381736755,-0.6752722859382629,-0.5300456881523132,-0.6741400361061096,9,0,1,0
I,-0.491279274225235,-0.28098180890083313,-0.22754515707492828,-0.764264702796936,-0.7653881907463074,-0.9178154468536377,-0.6022937297821045,10,0,1,0
I,-0.03324589133262634,-0.029036689549684525,0.011563297361135483,-0.5123937129974365,-0.7180773615837097,-0.32475587725639343,-0.4298625886440277,10,0,1,0
M,-1.94865882396698,-1.7926521301269531,-1.5426406860351562,-1.4525762796401978,-1.4254872798919678,-1.4150731563568115,-1.4285261631011963,6,0,0,1
M,-2.0735769271850586,-2.0445971488952637,-1.6621949672698975,-1.4984636306762695,-1.4682923555374146,-1.4652551412582397,-1.4824110269546509,4,0,0,1
F,-1.2407886981964111,-1.1879839897155762,-0.5862074494361877,-1.1385022401809692,-1.2001975774765015,-1.0455514192581177,-1.0800716876983643,9,1,0,0
F,-0.1998033970594406,-0.3313707411289215,0.011563297361135483,-0.4583485424518585,-0.5288339257240295,-0.35668984055519104,-0.4298625886440277,14,1,0,0
F,-0.699476420879364,-0.5329269170761108,-0.5862074494361877,-0.8438029289245605,-0.9050678610801697,-0.8037655353546143,-0.7747248411178589,10,1,0,0
M,-0.8660341501235962,-0.8352609872817993,-0.5862074494361877,-1.1017922163009644,-1.1686569452285767,-1.1276673078536987,-0.9004559516906738,14,0,0,1
M,-0.6578370332717896,-0.5833158493041992,-0.5862074494361877,-0.9529130458831787,-0.914079487323761,-1.0136173963546753,-0.8753097057342529,7,0,0,1
F,-1.1991493701934814,-1.1879839897155762,-0.8253158926963806,-1.1660346984863281,-1.1731626987457275,-1.1824113130569458,-1.1052178144454956,9,1,0,0
M,-1.6988223791122437,-1.6414850950241089,-1.5426406860351562,-1.3730379343032837,-1.3556475639343262,-1.3010231256484985,-1.363864541053772,10,0,0,1
M,-2.2401347160339355,-2.1453752517700195,-1.7817491292953491,-1.5270158052444458,-1.4773038625717163,-1.483502984046936,-1.5219264030456543,7,0,0,1
M,-2.656528949737549,-2.5484871864318848,-2.259965658187866,-1.6034950017929077,-1.5426380634307861,-1.5975528955459595,-1.6045496463775635,6,0,0,1
F,0.34150898456573486,0.42446428537368774,0.48977982997894287,-0.06881512701511383,0.005102900788187981,-0.22895397245883942,-0.06344643235206604,11,1,0,0
I,0.2582302391529083,0.17251944541931152,0.9679967761039734,0.09434015303850174,0.04565507546067238,0.18162576854228973,0.1161692664027214,10,0,1,0
I,1.0493788719177246,1.0795214176177979,0.48977982997894287,0.6806796789169312,0.6111324429512024,0.20443572103977203,0.6550166606903076,16,0,1,0
I,0.7579032182693481,0.8275765776634216,0.37022578716278076,0.3258167803287506,0.24841582775115967,0.13144376873970032,0.7627860307693481,12,0,1,0
I,0.2998695969581604,0.3236863613128662,0.6093342304229736,-0.05861792713403702,-0.10979488492012024,-0.06472202390432358,0.08024614304304123,11,0,1,0
I,-0.366361141204834,-0.3817597031593323,-0.466653436422348,-0.6418982148170471,-0.6842839121818542,-0.45249176025390625,-0.6022937297821045,12,0,1,0
I,-0.3247215151786804,-0.1802038848400116,-0.3470992147922516,-0.48486119508743286,-0.32607313990592957,-0.3612518012523651,-0.8537557721138,8,0,1,0
I,-0.1998033970594406,-0.23059284687042236,0.25067174434661865,-0.4124610424041748,-0.4454766511917114,-0.12858997285366058,-0.5663706064224243,9,0,1,0
I,0.008393485099077225,-0.029036689549684525,0.25067174434661865,-0.06881512701511383,-0.23370429873466492,0.22268375754356384,0.1161692664027214,13,0,1,0
F,1.1326581239700317,0.9283545017242432,0.6093342304229736,0.7377840280532837,0.4466708302497864,1.071215271949768,0.9424017667770386,11,1,0,0
F,1.1326581239700317,1.2306883335113525,0.7288882732391357,1.0141282081604004,0.7192714810371399,0.7473132610321045,1.4453258514404297,12,1,0,0
I,-0.03324589133262634,-0.07942565530538559,0.1311173439025879,-0.3441397249698639,-0.4161891043186188,-0.6851536631584167,-0.13529276847839355,12,0,1,0
F,-0.699476420879364,-0.6840937733650208,-0.8253158926963806,-0.9478144645690918,-0.9523787498474121,-0.9132534861564636,-0.8717173337936401,7,1,0,0
I,-0.07488526403903961,-0.07942565530538559,-0.466653436422348,-0.3461792469024658,-0.400418758392334,-0.014540022239089012,-0.4945242404937744,12,0,1,0
F,-0.40800052881240845,-0.5833158493041992,-0.5862074494361877,-0.7683435678482056,-0.84649258852005,-0.8083275556564331,-0.6022937297821045,10,1,0,0
F,0.1749514788389206,0.07174123823642731,0.25067174434661865,-0.19424080848693848,-0.35986655950546265,-0.16052395105361938,-0.14606967568397522,10,1,0,0
F,-0.4496398866176605,-0.5329269170761108,-0.22754515707492828,-0.5756163001060486,-0.7158244848251343,-0.49811169505119324,-0.3867548108100891,13,1,0,0
M,-1.4489858150482178,-1.5407071113586426,-1.7817491292953491,-1.3251110315322876,-1.3015778064727783,-1.2964612245559692,-1.2848336696624756,9,0,0,1
I,-0.3247215151786804,-0.5329269170761108,-0.22754515707492828,-0.5052556991577148,-0.5153165459632874,-0.44336774945259094,-0.5088935494422913,11,0,1,0
I,-0.7411157488822937,-0.7848716974258423,-0.3470992147922516,-0.8621578812599182,-0.8600099086761475,-0.6851536631584167,-1.0261869430541992,11,0,1,0
M,-2.031937599182129,-1.9942082166671753,-1.4230866432189941,-1.4688917398452759,-1.434498906135559,-1.4059491157531738,-1.4680416584014893,6,0,0,1
F,-0.9493128657341003,-0.8856499195098877,-0.5862074494361877,-0.9009072780609131,-0.8757801651954651,-0.7307735681533813,-1.008225440979004,10,1,0,0
I,-0.6161976456642151,-0.5833158493041992,0.011563297361135483,-0.7234758734703064,-0.6730194687843323,-0.6532196402549744,-0.7998710870742798,15,0,1,0
I,-0.6161976456642151,-0.6337048411369324,-0.10799074918031693,-0.786698579788208,-0.7293418049812317,-0.8493854999542236,-0.8717173337936401,13,0,1,0
F,0.5497058629989624,0.4748535454273224,0.37022578716278076,0.4838734567165375,0.10197747498750687,0.4279736876487732,1.2657101154327393,19,1,0,0
F,0.3831483721733093,0.3236863613128662,0.011563297361135483,0.2544362545013428,0.08620725572109222,0.18618783354759216,0.4754008948802948,16,1,0,0
I,0.7162638306617737,0.6764094233512878,0.25067174434661865,0.28094902634620667,0.24841582775115967,0.17706382274627686,0.7627860307693481,9,0,1,0
F,0.7162638306617737,0.6764094233512878,0.011563297361135483,0.6205161213874817,0.7575706243515015,0.5009655356407166,0.7987091541290283,10,1,0,0
I,0.2998695969581604,0.17251944541931152,0.011563297361135483,0.1810164600610733,0.1853346973657608,0.15425387024879456,0.15209238231182098,9,0,1,0
F,0.5080664753913879,0.27329736948013306,0.8484423756599426,0.31256037950515747,0.20786364376544952,0.6287015080451965,0.22393883764743805,9,1,0,0
I,0.46642711758613586,0.374075323343277,0.25067174434661865,0.1177937388420105,0.10648321360349655,0.2591798007488251,0.1161692664027214,10,0,1,0
F,0.8828213810920715,0.7267983555793762,0.8484423756599426,1.0987650156021118,0.640420138835907,1.1213971376419067,1.984173059463501,16,1,0,0
F,0.8411819934844971,0.8275765776634216,0.8484423756599426,0.8244603276252747,0.8882389068603516,0.6058914065361023,0.9064786434173584,10,1,0,0
I,0.21659085154533386,0.17251944541931152,0.25067174434661865,-0.04638131707906723,0.07494264841079712,-0.08753198385238647,0.04432303085923195,13,0,1,0
F,1.0077394247055054,1.1802992820739746,1.2071048021316528,1.2945516109466553,1.3613473176956177,1.4863567352294922,1.4094027280807495,18,1,0,0
I,-0.5329186320304871,-0.5329269170761108,0.011563297361135483,-0.6837067604064941,-0.6459845900535583,-0.43424373865127563,-0.8896788954734802,12,0,1,0
F,-0.9493128657341003,-1.0368168354034424,-0.9448699355125427,-0.9498538374900818,-0.8374809622764587,-1.0546753406524658,-0.92560213804245,10,1,0,0
I,-0.24144276976585388,-0.1802038848400116,-0.3470992147922516,-0.33292287588119507,-0.33959048986434937,-0.1696479618549347,-0.2789853513240814,10,0,1,0
I,-0.03324589133262634,0.17251944541931152,0.7288882732391357,-0.30233126878738403,-0.3576137125492096,-0.060160081833601,-0.31490859389305115,9,0,1,0
F,0.21659085154533386,0.021352272480726242,0.1311173439025879,-0.0004939268110319972,-0.2246926873922348,0.09038591384887695,0.08024614304304123,12,1,0,0
M,-0.6161976456642151,-0.7344827651977539,0.011563297361135483,-0.746929407119751,-0.8802859783172607,-0.9543114304542542,-0.6382168531417847,13,0,0,1
F,-0.9909522533416748,-0.9864278435707092,-0.466653436422348,-1.0589640140533447,-0.9974367022514343,-1.1185433864593506,-1.0333715677261353,12,1,0,0
I,-0.11652464419603348,-0.07942565530538559,0.25067174434661865,-0.17078723013401031,-0.3283259868621826,-0.11946595460176468,-0.027523312717676163,12,0,1,0
F,-1.2824280261993408,-1.1879839897155762,-0.5862074494361877,-1.1803107261657715,-1.1190931797027588,-1.1276673078536987,-1.1770641803741455,8,1,0,0
I,0.008393485099077225,0.021352272480726242,0.8484423756599426,0.09230074286460876,-0.003908709157258272,0.24093177914619446,-0.24306224286556244,17,0,1,0
F,1.1326581239700317,1.1299103498458862,0.9679967761039734,1.3975434303283691,0.7508121728897095,1.0666532516479492,1.3016331195831299,18,1,0,0
M,0.09167273342609406,0.12213020026683807,0.25067174434661865,-0.263581782579422,-0.45899415016174316,-0.2517639398574829,0.008399805054068565,11,0,0,1
I,0.4247877299785614,0.4748535454273224,0.9679967761039734,0.048452768474817276,-0.26073911786079407,0.01739395223557949,0.43947774171829224,12,0,1,0
F,0.21659085154533386,0.2229084074497223,0.011563297361135483,-0.23502960801124573,-0.46349987387657166,0.04932792857289314,-0.09936966001987457,8,1,0,0
I,0.674624502658844,0.6260204315185547,0.011563297361135483,0.2248644381761551,-0.0940246731042862,0.18618783354759216,0.5831702351570129,12,0,1,0
I,0.674624502658844,0.8779655694961548,0.1311173439025879,0.4594002366065979,0.04340207204222679,0.4097256660461426,0.870555579662323,11,0,1,0
F,0.2998695969581604,0.374075323343277,1.3266589641571045,0.3105209767818451,-0.24496877193450928,0.40060165524482727,0.6909397840499878,15,1,0,0
I,0.09167273342609406,0.12213020026683807,0.1311173439025879,0.1983516663312912,0.17407020926475525,0.14512984454631805,0.08024614304304123,16,0,1,0
F,-1.1575099229812622,-0.9360389113426208,-0.7057616710662842,-1.1068907976150513,-1.0672764778137207,-1.0683612823486328,-1.1159948110580444,9,1,0,0
F,-1.1158705949783325,-1.0872057676315308,-0.9448699355125427,-1.1497191190719604,-1.1348633766174316,-1.1002953052520752,-1.0944409370422363,12,1,0,0
I,-0.4496398866176605,-0.6337048411369324,-0.5862074494361877,-0.6939039826393127,-0.7158244848251343,-0.6623436212539673,-0.5232628583908081,10,0,1,0
I,-0.07488526403903961,-0.1802038848400116,0.011563297361135483,-0.5572614073753357,-0.7180773615837097,-0.6121616959571838,-0.11014657467603683,11,0,1,0
I,-0.8243945240974426,-0.6337048411369324,-0.3470992147922516,-0.8234084844589233,-0.8983092308044434,-0.9223774671554565,-0.6094783544540405,12,0,1,0
M,-1.490625262260437,-1.3895399570465088,-1.1839781999588013,-1.2924801111221313,-1.2677843570709229,-1.232593297958374,-1.2920182943344116,8,0,0,1
I,-0.3247215151786804,-0.3817597031593323,-0.22754515707492828,-0.7561069130897522,-0.8036875128746033,-0.6167236566543579,-0.7388016581535339,9,0,1,0
M,-1.2824280261993408,-1.2383729219436646,-0.9448699355125427,-1.2251784801483154,-1.31509530544281,-1.0318653583526611,-1.1339564323425293,9,0,0,1
M,-1.4489858150482178,-1.4399292469024658,-1.1839781999588013,-1.3281702995300293,-1.3601531982421875,-1.2645272016525269,-1.2273565530776978,11,0,0,1
F,-0.699476420879364,-0.6337048411369324,0.7288882732391357,-0.8570592999458313,-0.9433671236038208,-0.895005464553833,-0.6274399161338806,11,1,0,0
M,-2.739807605743408,-2.6492652893066406,-2.140411615371704,-1.6249090433120728,-1.5741785764694214,-1.5747430324554443,-1.6296958923339844,3,0,0,1
M,-1.6571829319000244,-1.6918741464614868,-1.5426406860351562,-1.3740577697753906,-1.4052112102508545,-1.3238331079483032,-1.2848336696624756,8,0,0,1
I,-0.24144276976585388,-0.3817597031593323,-0.3470992147922516,-0.7163378596305847,-0.7856643199920654,-1.0044933557510376,-0.5017089247703552,17,0,1,0
I,-0.6161976456642151,-0.5833158493041992,0.1311173439025879,-0.6194643974304199,-0.6797780990600586,-0.7353355884552002,-0.5268551111221313,14,0,1,0
M,-0.9076735377311707,-0.6337048411369324,-0.10799074918031693,-0.9019269943237305,-1.0424946546554565,-1.0090553760528564,-0.6525861024856567,12,0,0,1
F,-0.4496398866176605,-0.5329269170761108,0.011563297361135483,-0.8070929646492004,-0.9321026802062988,-0.7809555530548096,-0.6238476634025574,11,1,0,0
M,-1.6988223791122437,-1.6918741464614868,-1.303532361984253,-1.34346604347229,-1.3241069316864014,-1.2189072370529175,-1.363864541053772,6,0,0,1
M,-1.782101035118103,-1.843041181564331,-1.5426406860351562,-1.4260635375976562,-1.4142227172851562,-1.3420811891555786,-1.3997877836227417,8,0,0,1
M,-2.4066925048828125,-2.39732027053833,-2.020857334136963,-1.5851399898529053,-1.5381321907043457,-1.5519330501556396,-1.5758111476898193,6,0,0,1
M,-1.490625262260437,-1.5407071113586426,-1.4230866432189941,-1.3455055952072144,-1.3488887548446655,-1.259965181350708,-1.3279414176940918,9,0,0,1
I,-0.3247215151786804,-0.28098180890083313,0.011563297361135483,-0.31762707233428955,-0.639225959777832,-0.46161577105522156,-0.31490859389305115,17,0,1,0
F,-0.1998033970594406,-0.23059284687042236,-0.5862074494361877,-0.3064101040363312,-0.2922796905040741,-0.38862383365631104,-0.31490859389305115,11,1,0,0
F,-0.1998033970594406,-0.23059284687042236,-0.8253158926963806,-0.6745292544364929,-0.8104462027549744,-0.6486576795578003,-0.4945242404937744,16,1,0,0
I,-0.491279274225235,-0.4825376272201538,-0.8253158926963806,-0.6745292544364929,-0.6549962162971497,-0.5893517136573792,-0.7100631594657898,14,0,1,0
F,0.008393485099077225,-0.029036689549684525,0.48977982997894287,-0.3482186794281006,-0.4229477047920227,-0.6212856769561768,-0.09936966001987457,11,1,0,0
F,-0.8243945240974426,-0.7344827651977539,-1.0644241571426392,-1.0334709882736206,-1.076288104057312,-1.0911712646484375,-0.8178326487541199,9,1,0,0
F,-1.1991493701934814,-1.0368168354034424,-1.0644241571426392,-1.1160683631896973,-1.053759217262268,-1.1687253713607788,-1.0692946910858154,7,1,0,0
I,0.050032857805490494,0.07174123823642731,0.1311173439025879,0.2350616306066513,0.11324195563793182,0.04020391404628754,0.18801550567150116,20,0,1,0
M,-1.5322645902633667,-1.4399292469024658,-1.303532361984253,-1.3159335851669312,-1.2722902297973633,-1.2280311584472656,-1.2489105463027954,9,0,0,1
I,-0.40800052881240845,-0.43214866518974304,-0.5862074494361877,-0.6908447742462158,-0.6144440174102783,-0.5209217071533203,-0.7567632794380188,8,0,1,0
F,-0.7827551364898682,-0.6840937733650208,-0.466653436422348,-0.8927494883537292,-0.9185853004455566,-0.7809555530548096,-0.7064709067344666,6,1,0,0
M,-0.5329186320304871,-0.43214866518974304,-0.3470992147922516,-0.7377519607543945,-0.7653881907463074,-0.7855175733566284,-0.5807397961616516,9,0,0,1
I,-0.4496398866176605,-0.4825376272201538,-0.22754515707492828,-0.6245629787445068,-0.727088987827301,-0.676029622554779,-0.5304473638534546,8,0,1,0
M,-1.3657068014144897,-1.1375950574874878,-0.9448699355125427,-1.2608686685562134,-1.3218539953231812,-1.1687253713607788,-1.1770641803741455,8,0,0,1
M,-1.407346487045288,-1.4399292469024658,-1.1839781999588013,-1.3475450277328491,-1.393946647644043,-1.273651123046875,-1.263279676437378,7,0,0,1
M,-1.1991493701934814,-1.7422630786895752,-0.9448699355125427,-1.1639952659606934,-1.143875002861023,-1.1550391912460327,-1.1411410570144653,6,0,0,1
M,-1.407346487045288,-1.4903181791305542,-1.303532361984253,-1.3016574382781982,-1.2542670965194702,-1.2052212953567505,-1.3207567930221558,5,0,0,1
